mix.id,perc.hit,hits,miss,tax.cat,tax.id,taxonomy
 mix-3-C1_S1_L001_R1_001,2.18,20016,0,-,424562,Nicotianeae
 mix-3-C1_S1_L001_R1_001,2.18,20016,9267,G,4085,Nicotiana
 mix-3-C1_S1_L001_R1_001,4.89,44765,0,-,91882,campanulids
 mix-3-C1_S1_L001_R1_001,4.89,44765,0,O,4209,Asterales
 mix-3-C1_S1_L001_R1_001,4.89,44765,594,F,4210,Asteraceae
 mix-3-C1_S1_L001_R1_001,3.94,36103,168,-,102804,Asteroideae
 mix-3-C1_S1_L001_R1_001,3.53,32320,0,-,102810,Anthemideae
 mix-3-C1_S1_L001_R1_001,3.53,32320,0,-,886714,Artemisiinae
 mix-3-C1_S1_L001_R1_001,3.53,32320,0,G,4219,Artemisia
 mix-3-C1_S1_L001_R1_001,3.53,32320,0,S,55611,Artemisia tridentata
 mix-3-C1_S1_L001_R1_001,3.53,32320,32320,-,525641,Artemisia tridentata subsp. tridentata
 mix-3-C1_S1_L001_R1_001,1.35,12352,183,O,3524,Caryophyllales
 mix-3-C1_S1_L001_R1_001,1.05,9610,257,F,3563,Amaranthaceae
 mix-3-C1_S1_L001_R1_001,18.77,171925,136,C,4447,Liliopsida
 mix-3-C1_S1_L001_R1_001,18.73,171595,295,-,1437197,Petrosaviidae
 mix-3-C1_S1_L001_R1_001,18.63,170714,1441,-,4734,commelinids
 mix-3-C1_S1_L001_R1_001,18.2,166715,0,O,38820,Poales
 mix-3-C1_S1_L001_R1_001,18.2,166715,4298,F,4479,Poaceae
 mix-3-C1_S1_L001_R1_001,13.81,126530,3436,-,359160,BOP clade
 mix-3-C1_S1_L001_R1_001,12.76,116902,4123,-,147368,Pooideae
 mix-3-C1_S1_L001_R1_001,8.14,74560,0,-,1648038,Triticodae
 mix-3-C1_S1_L001_R1_001,8.14,74560,11831,-,147389,Triticeae
 mix-3-C1_S1_L001_R1_001,4.01,36739,0,-,1648017,Hordeinae
 mix-3-C1_S1_L001_R1_001,4.01,36739,3775,G,4512,Hordeum
 mix-3-C1_S1_L001_R1_001,2.02,18466,18466,S,112521,Hordeum pubiflorum
 mix-3-C1_S1_L001_R1_001,1.58,14498,0,S,4513,Hordeum vulgare
 mix-3-C1_S1_L001_R1_001,1.58,14498,14498,-,112509,Hordeum vulgare subsp. vulgare
 mix-3-C1_S1_L001_R1_001,2.84,25990,4097,-,1648030,Triticinae
 mix-3-C1_S1_L001_R1_001,1.25,11422,0,G,4480,Aegilops
 mix-3-C1_S1_L001_R1_001,1.25,11422,11422,S,37682,Aegilops tauschii
 mix-3-C1_S1_L001_R1_001,1.14,10471,97,G,4564,Triticum
 mix-3-C1_S1_L001_R1_001,1.12,10249,10249,S,4572,Triticum urartu
 mix-3-C1_S1_L001_R1_001,3.83,35104,0,-,1648037,Poodae
 mix-3-C1_S1_L001_R1_001,3.83,35104,0,-,147387,Poeae
 mix-3-C1_S1_L001_R1_001,3.83,35104,0,-,1652081,Poeae Chloroplast Group 2 (Poeae type)
 mix-3-C1_S1_L001_R1_001,3.83,35104,0,-,640628,Poinae
 mix-3-C1_S1_L001_R1_001,3.83,35104,0,G,4544,Poa
 mix-3-C1_S1_L001_R1_001,3.83,35104,35104,S,4545,Poa pratensis
 mix-3-C1_S1_L001_R1_001,3.92,35887,259,-,147370,PACMAD clade
 mix-3-C1_S1_L001_R1_001,3.73,34133,226,-,147369,Panicoideae
 mix-3-C1_S1_L001_R1_001,3.6,32960,0,-,1648033,Andropogonodae
 mix-3-C1_S1_L001_R1_001,3.6,32960,242,-,147429,Andropogoneae
 mix-3-C1_S1_L001_R1_001,3.47,31834,0,-,1648029,Tripsacinae
 mix-3-C1_S1_L001_R1_001,3.47,31834,0,G,4575,Zea
 mix-3-C1_S1_L001_R1_001,3.47,31834,31834,S,4577,Zea mays
 mix-3-C1_S1_L001_R1_001,10.95,100334,0,-,1437180,Acrogymnospermae
 mix-3-C1_S1_L001_R1_001,10.95,100334,0,-,3313,Pinidae
 mix-3-C1_S1_L001_R1_001,10.95,100334,0,O,1446380,Pinales
 mix-3-C1_S1_L001_R1_001,10.95,100334,6002,F,3318,Pinaceae
 mix-3-C1_S1_L001_R1_001,8.45,77384,6389,G,3337,Pinus
 mix-3-C1_S1_L001_R1_001,4.73,43347,0,-,139272,Strobus
 mix-3-C1_S1_L001_R1_001,4.73,43347,43347,S,3343,Pinus lambertiana
 mix-3-C1_S1_L001_R1_001,3.02,27648,0,-,139271,Pinus
 mix-3-C1_S1_L001_R1_001,3.02,27648,27648,S,3352,Pinus taeda
 mix-3-C1_S1_L001_R1_001,1.85,16948,0,G,3328,Picea
 mix-3-C1_S1_L001_R1_001,1.85,16948,16948,S,3330,Picea glauca
 mix-3-C1_S1_L001_R2_001,99.95,915689,0,-,1,root
 mix-3-C1_S1_L001_R2_001,99.95,915689,0,-,131567,cellular organisms
 mix-3-C1_S1_L001_R2_001,99.95,915689,178,D,2759,Eukaryota
 mix-3-C1_S1_L001_R2_001,99.93,915499,2060,K,33090,Viridiplantae
 mix-3-C1_S1_L001_R2_001,99.66,913031,78,P,35493,Streptophyta
 mix-3-C1_S1_L001_R2_001,99.65,912938,0,-,131221,Streptophytina
 mix-3-C1_S1_L001_R2_001,99.65,912938,73,-,3193,Embryophyta
 mix-3-C1_S1_L001_R2_001,99.64,912850,122,-,58023,Tracheophyta
 mix-3-C1_S1_L001_R2_001,99.63,912711,0,-,78536,Euphyllophyta
 mix-3-C1_S1_L001_R2_001,99.63,912711,76018,-,58024,Spermatophyta
 mix-3-C1_S1_L001_R2_001,80.28,735451,737,-,3398,Magnoliophyta
 mix-3-C1_S1_L001_R2_001,80.18,734581,50902,-,1437183,Mesangiospermae
 mix-3-C1_S1_L001_R2_001,56,513066,1541,-,71240,eudicotyledons
 mix-3-C1_S1_L001_R2_001,55.77,510936,0,-,91827,Gunneridae
 mix-3-C1_S1_L001_R2_001,55.77,510936,109338,-,1437201,Pentapetalae
 mix-3-C1_S1_L001_R2_001,29.39,269210,43796,-,71275,rosids
 mix-3-C1_S1_L001_R2_001,19.7,180492,30423,-,91835,fabids
 mix-3-C1_S1_L001_R2_001,7.9,72358,1112,O,3646,Malpighiales
 mix-3-C1_S1_L001_R2_001,6.83,62545,0,F,3688,Salicaceae
 mix-3-C1_S1_L001_R2_001,6.83,62545,0,-,238069,Saliceae
 mix-3-C1_S1_L001_R2_001,6.83,62545,17234,G,3689,Populus
 mix-3-C1_S1_L001_R2_001,2.3,21070,21070,S,3694,Populus trichocarpa
 mix-3-C1_S1_L001_R2_001,2.25,20649,20649,S,75702,Populus euphratica
 mix-3-C1_S1_L001_R2_001,3.34,30603,1779,O,3744,Rosales
 mix-3-C1_S1_L001_R2_001,1.1,10094,287,F,3745,Rosaceae
 mix-3-C1_S1_L001_R2_001,1,9195,227,F,3481,Cannabaceae
 mix-3-C1_S1_L001_R2_001,3.15,28864,0,O,72025,Fabales
 mix-3-C1_S1_L001_R2_001,3.15,28864,0,F,3803,Fabaceae
 mix-3-C1_S1_L001_R2_001,3.15,28864,3075,-,3814,Papilionoideae
 mix-3-C1_S1_L001_R2_001,1.07,9783,515,-,163735,Phaseoleae
 mix-3-C1_S1_L001_R2_001,1.55,14191,414,O,3502,Fagales
 mix-3-C1_S1_L001_R2_001,4.69,42921,4757,-,91836,malvids
 mix-3-C1_S1_L001_R2_001,2.03,18619,389,O,3699,Brassicales
 mix-3-C1_S1_L001_R2_001,1.8,16513,1585,F,3700,Brassicaceae
 mix-3-C1_S1_L001_R2_001,1.54,14067,260,O,41938,Malvales
 mix-3-C1_S1_L001_R2_001,1.24,11339,187,F,3629,Malvaceae
 mix-3-C1_S1_L001_R2_001,1.07,9802,0,-,214907,Malvoideae
 mix-3-C1_S1_L001_R2_001,1.07,9802,3939,G,3633,Gossypium
 mix-3-C1_S1_L001_R2_001,13.13,120277,7089,-,71274,asterids
 mix-3-C1_S1_L001_R2_001,7.16,65607,3361,-,91888,lamiids
 mix-3-C1_S1_L001_R2_001,6.07,55644,471,O,4069,Solanales
 mix-3-C1_S1_L001_R2_001,5.92,54196,3876,F,4070,Solanaceae
 mix-3-C1_S1_L001_R2_001,3.29,30114,1758,-,424551,Solanoideae
 mix-3-C1_S1_L001_R2_001,1.75,16041,0,-,424574,Solaneae
 mix-3-C1_S1_L001_R2_001,1.75,16041,1659,G,4107,Solanum
 mix-3-C1_S1_L001_R2_001,1.34,12315,0,-,424564,Capsiceae
 mix-3-C1_S1_L001_R2_001,1.34,12315,0,G,4071,Capsicum
 mix-3-C1_S1_L001_R2_001,1.34,12315,12315,S,4072,Capsicum annuum
 mix-3-C1_S1_L001_R2_001,2.21,20206,0,-,424554,Nicotianoideae
 mix-3-C1_S1_L001_R2_001,2.21,20206,0,-,424562,Nicotianeae
 mix-3-C1_S1_L001_R2_001,2.21,20206,9346,G,4085,Nicotiana
 mix-3-C1_S1_L001_R2_001,4.77,43669,0,-,91882,campanulids
 mix-3-C1_S1_L001_R2_001,4.77,43669,0,O,4209,Asterales
 mix-3-C1_S1_L001_R2_001,4.77,43669,585,F,4210,Asteraceae
 mix-3-C1_S1_L001_R2_001,3.82,35021,161,-,102804,Asteroideae
 mix-3-C1_S1_L001_R2_001,3.41,31264,0,-,102810,Anthemideae
 mix-3-C1_S1_L001_R2_001,3.41,31264,0,-,886714,Artemisiinae
 mix-3-C1_S1_L001_R2_001,3.41,31264,0,G,4219,Artemisia
 mix-3-C1_S1_L001_R2_001,3.41,31264,0,S,55611,Artemisia tridentata
 mix-3-C1_S1_L001_R2_001,3.41,31264,31264,-,525641,Artemisia tridentata subsp. tridentata
 mix-3-C1_S1_L001_R2_001,1.32,12111,201,O,3524,Caryophyllales
 mix-3-C1_S1_L001_R2_001,1.03,9398,248,F,3563,Amaranthaceae
 mix-3-C1_S1_L001_R2_001,18.62,170613,124,C,4447,Liliopsida
 mix-3-C1_S1_L001_R2_001,18.59,170282,298,-,1437197,Petrosaviidae
 mix-3-C1_S1_L001_R2_001,18.49,169356,1529,-,4734,commelinids
 mix-3-C1_S1_L001_R2_001,18.03,165150,0,O,38820,Poales
 mix-3-C1_S1_L001_R2_001,18.03,165150,4608,F,4479,Poaceae
 mix-3-C1_S1_L001_R2_001,13.61,124697,3623,-,359160,BOP clade
 mix-3-C1_S1_L001_R2_001,12.51,114630,4119,-,147368,Pooideae
 mix-3-C1_S1_L001_R2_001,8.05,73772,0,-,1648038,Triticodae
 mix-3-C1_S1_L001_R2_001,8.05,73772,11424,-,147389,Triticeae
 mix-3-C1_S1_L001_R2_001,3.96,36281,0,-,1648017,Hordeinae
 mix-3-C1_S1_L001_R2_001,3.96,36281,3686,G,4512,Hordeum
 mix-3-C1_S1_L001_R2_001,1.98,18162,18162,S,112521,Hordeum pubiflorum
 mix-3-C1_S1_L001_R2_001,1.58,14433,0,S,4513,Hordeum vulgare
 mix-3-C1_S1_L001_R2_001,1.58,14433,14433,-,112509,Hordeum vulgare subsp. vulgare
 mix-3-C1_S1_L001_R2_001,2.85,26067,4202,-,1648030,Triticinae
 mix-3-C1_S1_L001_R2_001,1.26,11537,0,G,4480,Aegilops
 mix-3-C1_S1_L001_R2_001,1.26,11537,11537,S,37682,Aegilops tauschii
 mix-3-C1_S1_L001_R2_001,1.13,10328,105,G,4564,Triticum
 mix-3-C1_S1_L001_R2_001,1.1,10091,10091,S,4572,Triticum urartu
 mix-3-C1_S1_L001_R2_001,3.67,33646,0,-,1648037,Poodae
 mix-3-C1_S1_L001_R2_001,3.67,33646,0,-,147387,Poeae
 mix-3-C1_S1_L001_R2_001,3.67,33646,0,-,1652081,Poeae Chloroplast Group 2 (Poeae type)
 mix-3-C1_S1_L001_R2_001,3.67,33646,0,-,640628,Poinae
 mix-3-C1_S1_L001_R2_001,3.67,33646,0,G,4544,Poa
 mix-3-C1_S1_L001_R2_001,3.67,33646,33646,S,4545,Poa pratensis
 mix-3-C1_S1_L001_R2_001,3.91,35845,257,-,147370,PACMAD clade
 mix-3-C1_S1_L001_R2_001,3.72,34095,243,-,147369,Panicoideae
 mix-3-C1_S1_L001_R2_001,3.59,32882,0,-,1648033,Andropogonodae
 mix-3-C1_S1_L001_R2_001,3.59,32882,242,-,147429,Andropogoneae
 mix-3-C1_S1_L001_R2_001,3.46,31702,0,-,1648029,Tripsacinae
 mix-3-C1_S1_L001_R2_001,3.46,31702,0,G,4575,Zea
 mix-3-C1_S1_L001_R2_001,3.46,31702,31702,S,4577,Zea mays
 mix-3-C1_S1_L001_R2_001,11.05,101242,0,-,1437180,Acrogymnospermae
 mix-3-C1_S1_L001_R2_001,11.05,101242,0,-,3313,Pinidae
 mix-3-C1_S1_L001_R2_001,11.05,101242,0,O,1446380,Pinales
 mix-3-C1_S1_L001_R2_001,11.05,101242,6054,F,3318,Pinaceae
 mix-3-C1_S1_L001_R2_001,8.49,77786,6230,G,3337,Pinus
 mix-3-C1_S1_L001_R2_001,4.79,43840,0,-,139272,Strobus
 mix-3-C1_S1_L001_R2_001,4.79,43840,43840,S,3343,Pinus lambertiana
 mix-3-C1_S1_L001_R2_001,3.03,27716,0,-,139271,Pinus
 mix-3-C1_S1_L001_R2_001,3.03,27716,27716,S,3352,Pinus taeda
 mix-3-C1_S1_L001_R2_001,1.9,17402,0,G,3328,Picea
 mix-3-C1_S1_L001_R2_001,1.9,17402,17402,S,3330,Picea glauca
 mix-4-D1_S2_L001_R1_001,99.97,938444,0,-,1,root
 mix-4-D1_S2_L001_R1_001,99.97,938444,0,-,131567,cellular organisms
 mix-4-D1_S2_L001_R1_001,99.97,938444,232,D,2759,Eukaryota
 mix-4-D1_S2_L001_R1_001,99.95,938198,2066,K,33090,Viridiplantae
 mix-4-D1_S2_L001_R1_001,99.69,935784,60,P,35493,Streptophyta
 mix-4-D1_S2_L001_R1_001,99.68,935715,0,-,131221,Streptophytina
 mix-4-D1_S2_L001_R1_001,99.68,935715,66,-,3193,Embryophyta
 mix-4-D1_S2_L001_R1_001,99.68,935638,107,-,58023,Tracheophyta
 mix-4-D1_S2_L001_R1_001,99.66,935517,0,-,78536,Euphyllophyta
 mix-4-D1_S2_L001_R1_001,99.66,935517,74688,-,58024,Spermatophyta
 mix-4-D1_S2_L001_R1_001,81.08,761084,926,-,3398,Magnoliophyta
 mix-4-D1_S2_L001_R1_001,80.97,760040,49678,-,1437183,Mesangiospermae
 mix-4-D1_S2_L001_R1_001,58.98,553624,1591,-,71240,eudicotyledons
 mix-4-D1_S2_L001_R1_001,58.74,551426,0,-,91827,Gunneridae
 mix-4-D1_S2_L001_R1_001,58.74,551426,112714,-,1437201,Pentapetalae
 mix-4-D1_S2_L001_R1_001,32.6,306032,45080,-,71275,rosids
 mix-4-D1_S2_L001_R1_001,22.93,215258,31437,-,91835,fabids
 mix-4-D1_S2_L001_R1_001,11.08,104010,1226,O,3646,Malpighiales
 mix-4-D1_S2_L001_R1_001,9.97,93563,0,F,3688,Salicaceae
 mix-4-D1_S2_L001_R1_001,9.97,93563,0,-,238069,Saliceae
 mix-4-D1_S2_L001_R1_001,9.97,93563,24414,G,3689,Populus
 mix-4-D1_S2_L001_R1_001,3.36,31535,31535,S,3694,Populus trichocarpa
 mix-4-D1_S2_L001_R1_001,3.11,29162,29162,S,75702,Populus euphratica
 mix-4-D1_S2_L001_R1_001,3.33,31215,1808,O,3744,Rosales
 mix-4-D1_S2_L001_R1_001,1.1,10367,238,F,3745,Rosaceae
 mix-4-D1_S2_L001_R1_001,3.1,29068,0,O,72025,Fabales
 mix-4-D1_S2_L001_R1_001,3.1,29068,0,F,3803,Fabaceae
 mix-4-D1_S2_L001_R1_001,3.1,29068,3213,-,3814,Papilionoideae
 mix-4-D1_S2_L001_R1_001,1.06,9923,478,-,163735,Phaseoleae
 mix-4-D1_S2_L001_R1_001,1.63,15298,480,O,3502,Fagales
 mix-4-D1_S2_L001_R1_001,4.65,43628,4701,-,91836,malvids
 mix-4-D1_S2_L001_R1_001,2,18799,361,O,3699,Brassicales
 mix-4-D1_S2_L001_R1_001,1.78,16746,1658,F,3700,Brassicaceae
 mix-4-D1_S2_L001_R1_001,1.54,14476,271,O,41938,Malvales
 mix-4-D1_S2_L001_R1_001,1.24,11684,158,F,3629,Malvaceae
 mix-4-D1_S2_L001_R1_001,1.07,10071,0,-,214907,Malvoideae
 mix-4-D1_S2_L001_R1_001,1.07,10071,4038,G,3633,Gossypium
 mix-4-D1_S2_L001_R1_001,12.85,120634,7200,-,71274,asterids
 mix-4-D1_S2_L001_R1_001,7.09,66563,3302,-,91888,lamiids
 mix-4-D1_S2_L001_R1_001,6.04,56677,490,O,4069,Solanales
 mix-4-D1_S2_L001_R1_001,5.89,55261,4063,F,4070,Solanaceae
 mix-4-D1_S2_L001_R1_001,3.28,30819,1807,-,424551,Solanoideae
 mix-4-D1_S2_L001_R1_001,1.76,16495,0,-,424574,Solaneae
 mix-4-D1_S2_L001_R1_001,1.76,16495,1700,G,4107,Solanum
 mix-4-D1_S2_L001_R1_001,1.33,12517,0,-,424564,Capsiceae
 mix-4-D1_S2_L001_R1_001,1.33,12517,0,G,4071,Capsicum
 mix-4-D1_S2_L001_R1_001,1.33,12517,12517,S,4072,Capsicum annuum
 mix-4-D1_S2_L001_R1_001,2.17,20379,0,-,424554,Nicotianoideae
 mix-4-D1_S2_L001_R1_001,2.17,20379,0,-,424562,Nicotianeae
 mix-4-D1_S2_L001_R1_001,2.17,20379,9304,G,4085,Nicotiana
 mix-4-D1_S2_L001_R1_001,4.57,42889,0,-,91882,campanulids
 mix-4-D1_S2_L001_R1_001,4.57,42889,0,O,4209,Asterales
 mix-4-D1_S2_L001_R1_001,4.57,42889,669,F,4210,Asteraceae
 mix-4-D1_S2_L001_R1_001,3.52,33040,192,-,102804,Asteroideae
 mix-4-D1_S2_L001_R1_001,3.04,28562,0,-,102810,Anthemideae
 mix-4-D1_S2_L001_R1_001,3.04,28562,0,-,886714,Artemisiinae
 mix-4-D1_S2_L001_R1_001,3.04,28562,0,G,4219,Artemisia
 mix-4-D1_S2_L001_R1_001,3.04,28562,0,S,55611,Artemisia tridentata
 mix-4-D1_S2_L001_R1_001,3.04,28562,28562,-,525641,Artemisia tridentata subsp. tridentata
 mix-4-D1_S2_L001_R1_001,1.28,12046,183,O,3524,Caryophyllales
 mix-4-D1_S2_L001_R1_001,16.7,156738,131,C,4447,Liliopsida
 mix-4-D1_S2_L001_R1_001,16.66,156407,254,-,1437197,Petrosaviidae
 mix-4-D1_S2_L001_R1_001,16.58,155596,1427,-,4734,commelinids
 mix-4-D1_S2_L001_R1_001,16.15,151551,0,O,38820,Poales
 mix-4-D1_S2_L001_R1_001,16.15,151551,4081,F,4479,Poaceae
 mix-4-D1_S2_L001_R1_001,12.13,113869,3074,-,359160,BOP clade
 mix-4-D1_S2_L001_R1_001,11.19,105022,3670,-,147368,Pooideae
 mix-4-D1_S2_L001_R1_001,7.17,67340,0,-,1648038,Triticodae
 mix-4-D1_S2_L001_R1_001,7.17,67340,10410,-,147389,Triticeae
 mix-4-D1_S2_L001_R1_001,3.54,33185,0,-,1648017,Hordeinae
 mix-4-D1_S2_L001_R1_001,3.54,33185,3299,G,4512,Hordeum
 mix-4-D1_S2_L001_R1_001,1.76,16560,16560,S,112521,Hordeum pubiflorum
 mix-4-D1_S2_L001_R1_001,1.42,13326,0,S,4513,Hordeum vulgare
 mix-4-D1_S2_L001_R1_001,1.42,13326,13326,-,112509,Hordeum vulgare subsp. vulgare
 mix-4-D1_S2_L001_R1_001,2.53,23745,3803,-,1648030,Triticinae
 mix-4-D1_S2_L001_R1_001,1.11,10456,0,G,4480,Aegilops
 mix-4-D1_S2_L001_R1_001,1.11,10456,10456,S,37682,Aegilops tauschii
 mix-4-D1_S2_L001_R1_001,1.01,9486,88,G,4564,Triticum
 mix-4-D1_S2_L001_R1_001,3.31,31087,0,-,1648037,Poodae
 mix-4-D1_S2_L001_R1_001,3.31,31087,0,-,147387,Poeae
 mix-4-D1_S2_L001_R1_001,3.31,31087,0,-,1652081,Poeae Chloroplast Group 2 (Poeae type)
 mix-4-D1_S2_L001_R1_001,3.31,31087,0,-,640628,Poinae
 mix-4-D1_S2_L001_R1_001,3.31,31087,0,G,4544,Poa
 mix-4-D1_S2_L001_R1_001,3.31,31087,31087,S,4545,Poa pratensis
 mix-4-D1_S2_L001_R1_001,3.58,33601,224,-,147370,PACMAD clade
 mix-4-D1_S2_L001_R1_001,3.41,32010,196,-,147369,Panicoideae
 mix-4-D1_S2_L001_R1_001,3.29,30912,0,-,1648033,Andropogonodae
 mix-4-D1_S2_L001_R1_001,3.29,30912,232,-,147429,Andropogoneae
 mix-4-D1_S2_L001_R1_001,3.17,29797,0,-,1648029,Tripsacinae
 mix-4-D1_S2_L001_R1_001,3.17,29797,0,G,4575,Zea
 mix-4-D1_S2_L001_R1_001,3.17,29797,29797,S,4577,Zea mays
 mix-4-D1_S2_L001_R1_001,10.63,99745,0,-,1437180,Acrogymnospermae
 mix-4-D1_S2_L001_R1_001,10.63,99745,0,-,3313,Pinidae
 mix-4-D1_S2_L001_R1_001,10.63,99745,0,O,1446380,Pinales
 mix-4-D1_S2_L001_R1_001,10.63,99745,6085,F,3318,Pinaceae
 mix-4-D1_S2_L001_R1_001,8.12,76236,6063,G,3337,Pinus
 mix-4-D1_S2_L001_R1_001,4.6,43204,0,-,139272,Strobus
 mix-4-D1_S2_L001_R1_001,4.6,43204,43204,S,3343,Pinus lambertiana
 mix-4-D1_S2_L001_R1_001,2.87,26969,0,-,139271,Pinus
 mix-4-D1_S2_L001_R1_001,2.87,26969,26969,S,3352,Pinus taeda
 mix-4-D1_S2_L001_R1_001,1.86,17424,0,G,3328,Picea
 mix-4-D1_S2_L001_R1_001,1.86,17424,17424,S,3330,Picea glauca
 mix-4-D1_S2_L001_R2_001,99.97,938441,0,-,1,root
 mix-4-D1_S2_L001_R2_001,99.97,938441,0,-,131567,cellular organisms
 mix-4-D1_S2_L001_R2_001,99.97,938441,194,D,2759,Eukaryota
 mix-4-D1_S2_L001_R2_001,99.95,938240,2092,K,33090,Viridiplantae
 mix-4-D1_S2_L001_R2_001,99.69,935765,85,P,35493,Streptophyta
 mix-4-D1_S2_L001_R2_001,99.68,935671,0,-,131221,Streptophytina
 mix-4-D1_S2_L001_R2_001,99.68,935671,85,-,3193,Embryophyta
 mix-4-D1_S2_L001_R2_001,99.67,935574,114,-,58023,Tracheophyta
 mix-4-D1_S2_L001_R2_001,99.65,935436,0,-,78536,Euphyllophyta
 mix-4-D1_S2_L001_R2_001,99.65,935436,75762,-,58024,Spermatophyta
 mix-4-D1_S2_L001_R2_001,80.8,758445,877,-,3398,Magnoliophyta
 mix-4-D1_S2_L001_R2_001,80.69,757437,49679,-,1437183,Mesangiospermae
 mix-4-D1_S2_L001_R2_001,58.82,552093,1567,-,71240,eudicotyledons
 mix-4-D1_S2_L001_R2_001,58.59,549958,0,-,91827,Gunneridae
 mix-4-D1_S2_L001_R2_001,58.59,549958,113199,-,1437201,Pentapetalae
 mix-4-D1_S2_L001_R2_001,32.48,304855,44714,-,71275,rosids
 mix-4-D1_S2_L001_R2_001,22.81,214110,31452,-,91835,fabids
 mix-4-D1_S2_L001_R2_001,10.96,102855,1266,O,3646,Malpighiales
 mix-4-D1_S2_L001_R2_001,9.86,92537,0,F,3688,Salicaceae
 mix-4-D1_S2_L001_R2_001,9.86,92537,0,-,238069,Saliceae
 mix-4-D1_S2_L001_R2_001,9.86,92537,24453,G,3689,Populus
 mix-4-D1_S2_L001_R2_001,3.29,30855,30855,S,3694,Populus trichocarpa
 mix-4-D1_S2_L001_R2_001,3.08,28931,28931,S,75702,Populus euphratica
 mix-4-D1_S2_L001_R2_001,3.31,31033,1821,O,3744,Rosales
 mix-4-D1_S2_L001_R2_001,1.11,10400,280,F,3745,Rosaceae
 mix-4-D1_S2_L001_R2_001,1,9365,269,F,3481,Cannabaceae
 mix-4-D1_S2_L001_R2_001,3.13,29397,0,O,72025,Fabales
 mix-4-D1_S2_L001_R2_001,3.13,29397,0,F,3803,Fabaceae
 mix-4-D1_S2_L001_R2_001,3.13,29397,3152,-,3814,Papilionoideae
 mix-4-D1_S2_L001_R2_001,1.06,9980,486,-,163735,Phaseoleae
 mix-4-D1_S2_L001_R2_001,1.61,15159,445,O,3502,Fagales
 mix-4-D1_S2_L001_R2_001,4.67,43874,4665,-,91836,malvids
 mix-4-D1_S2_L001_R2_001,2.02,18979,392,O,3699,Brassicales
 mix-4-D1_S2_L001_R2_001,1.79,16803,1653,F,3700,Brassicaceae
 mix-4-D1_S2_L001_R2_001,1.55,14579,266,O,41938,Malvales
 mix-4-D1_S2_L001_R2_001,1.24,11626,179,F,3629,Malvaceae
 mix-4-D1_S2_L001_R2_001,1.08,10113,0,-,214907,Malvoideae
 mix-4-D1_S2_L001_R2_001,1.08,10113,4112,G,3633,Gossypium
 mix-4-D1_S2_L001_R2_001,12.79,120016,7404,-,71274,asterids
 mix-4-D1_S2_L001_R2_001,7.08,66493,3440,-,91888,lamiids
 mix-4-D1_S2_L001_R2_001,6.02,56499,470,O,4069,Solanales
 mix-4-D1_S2_L001_R2_001,5.87,55080,4063,F,4070,Solanaceae
 mix-4-D1_S2_L001_R2_001,3.27,30659,1779,-,424551,Solanoideae
 mix-4-D1_S2_L001_R2_001,1.75,16421,0,-,424574,Solaneae
 mix-4-D1_S2_L001_R2_001,1.75,16421,1723,G,4107,Solanum
 mix-4-D1_S2_L001_R2_001,1.33,12459,0,-,424564,Capsiceae
 mix-4-D1_S2_L001_R2_001,1.33,12459,0,G,4071,Capsicum
 mix-4-D1_S2_L001_R2_001,1.33,12459,12459,S,4072,Capsicum annuum
 mix-4-D1_S2_L001_R2_001,2.17,20358,0,-,424554,Nicotianoideae
 mix-4-D1_S2_L001_R2_001,2.17,20358,0,-,424562,Nicotianeae
 mix-4-D1_S2_L001_R2_001,2.17,20358,9490,G,4085,Nicotiana
 mix-4-D1_S2_L001_R2_001,4.48,42050,0,-,91882,campanulids
 mix-4-D1_S2_L001_R2_001,4.48,42050,0,O,4209,Asterales
 mix-4-D1_S2_L001_R2_001,4.48,42050,607,F,4210,Asteraceae
 mix-4-D1_S2_L001_R2_001,3.46,32479,202,-,102804,Asteroideae
 mix-4-D1_S2_L001_R2_001,2.98,27951,0,-,102810,Anthemideae
 mix-4-D1_S2_L001_R2_001,2.98,27951,0,-,886714,Artemisiinae
 mix-4-D1_S2_L001_R2_001,2.98,27951,0,G,4219,Artemisia
 mix-4-D1_S2_L001_R2_001,2.98,27951,0,S,55611,Artemisia tridentata
 mix-4-D1_S2_L001_R2_001,2.98,27951,27951,-,525641,Artemisia tridentata subsp. tridentata
 mix-4-D1_S2_L001_R2_001,1.27,11888,166,O,3524,Caryophyllales
 mix-4-D1_S2_L001_R2_001,16.58,155665,139,C,4447,Liliopsida
 mix-4-D1_S2_L001_R2_001,16.55,155340,297,-,1437197,Petrosaviidae
 mix-4-D1_S2_L001_R2_001,16.46,154470,1386,-,4734,commelinids
 mix-4-D1_S2_L001_R2_001,16.03,150427,0,O,38820,Poales
 mix-4-D1_S2_L001_R2_001,16.03,150427,4101,F,4479,Poaceae
 mix-4-D1_S2_L001_R2_001,12.01,112739,3134,-,359160,BOP clade
 mix-4-D1_S2_L001_R2_001,11.03,103552,3673,-,147368,Pooideae
 mix-4-D1_S2_L001_R2_001,7.13,66938,0,-,1648038,Triticodae
 mix-4-D1_S2_L001_R2_001,7.13,66938,10235,-,147389,Triticeae
 mix-4-D1_S2_L001_R2_001,3.53,33141,0,-,1648017,Hordeinae
 mix-4-D1_S2_L001_R2_001,3.53,33141,3367,G,4512,Hordeum
